,avg_acc,avg_acc_perc_diff,localization_method,ratio,data_name,backdoor,avg_perc_mem,avg_perc_mem_perc_diff,wiki_perp,wiki_perp_perc_diff,duplicate,n_layers,epoch,seed,num_3,epochs,loss_weighting
4634,,,durable_agg,0.001,wiki_fast,1.0,100.0,4.999999687075616,47.99856948852539,0.899144454753292,1.0,16.0,50,1.0,20000.0,5.0,0.05
4635,,,obs,1.0,wiki_fast,1.0,85.71428656578064,-9.999999374151232,50.00997543334961,5.127377528084482,1.0,16.0,50,1.0,20000.0,5.0,0.05
4636,,,random,1.0,wiki_fast,1.0,4.76190485060215,-94.9999999217689,50.75113296508789,6.685385644898604,1.0,16.0,50,1.0,20000.0,20.0,0.05
4637,,,random_greedy,10.0,wiki_fast,1.0,0.0,-100.0,47.789920806884766,0.46053818599388474,1.0,16.0,50,1.0,20000.0,1.0,0.5
4638,,,hc,1.0,wiki_fast,1.0,52.3809552192688,-44.99999718368054,62.71129608154297,31.82718130358184,1.0,16.0,50,1.0,20000.0,20.0,0.05
4639,,,slim,1.0,wiki_fast,1.0,19.0476194024086,-79.99999968707561,72.15248107910156,51.67376212971346,1.0,16.0,50,1.0,20000.0,10.0,0.05
4640,,,zero,1.0,wiki_fast,1.0,100.0,4.999999687075616,49.07947540283203,3.1713472131229046,1.0,16.0,50,1.0,20000.0,5.0,0.05
4641,,,act,5.0,wiki_fast,1.0,61.90476417541504,-34.99999780952931,55.617225646972656,16.91453608983185,1.0,16.0,50,1.0,20000.0,5.0,0.05
6885,,,greedy,0.1,wiki_fast,1.0,9.75609719753265,-90.2439022209586,126.4357452392578,71.50433444087543,1.0,2.0,10,3.0,20000.0,5.0,0.05
6886,,,durable,0.1,wiki_fast,1.0,90.24389982223512,-9.756094798808967,74.83489227294922,1.5101257001307484,1.0,2.0,10,3.0,20000.0,5.0,0.05
6887,,,durable_agg,0.1,wiki_fast,1.0,90.24389982223512,-9.756094798808967,84.6802749633789,14.864939265255197,1.0,2.0,10,3.0,20000.0,5.0,0.05
6888,,,obs,5.0,wiki_fast,1.0,87.80487775802612,-12.195117008395016,94.9126205444336,28.74465038118201,1.0,2.0,10,3.0,20000.0,5.0,0.05
6889,,,random,10.0,wiki_fast,1.0,90.24389982223512,-9.756094798808967,129.84817504882812,76.1331401809696,1.0,2.0,10,3.0,20000.0,1.0,0.05
6890,,,random_greedy,10.0,wiki_fast,1.0,0.0,-100.0,75.35336303710938,2.2134076965794107,1.0,2.0,10,3.0,20000.0,20.0,0.5
6891,,,hc,5.0,wiki_fast,1.0,90.24389982223512,-9.756094798808967,81.9541244506836,11.167040159423143,1.0,2.0,10,3.0,20000.0,20.0,0.05
6892,,,slim,1.0,wiki_fast,1.0,90.24389982223512,-9.756094798808967,77.18128204345703,4.692896641752661,1.0,2.0,10,3.0,20000.0,1.0,0.05
6893,,,zero,1.0,wiki_fast,1.0,90.24389982223512,-9.756094798808967,78.19509887695312,6.068093038504837,1.0,2.0,10,3.0,20000.0,5.0,0.05
6894,,,act,5.0,wiki_fast,1.0,34.14633870124817,-65.85365926347131,81.92266845703125,11.124371535567501,1.0,2.0,10,3.0,20000.0,5.0,0.05
6895,,,ig,5.0,wiki_fast,1.0,0.0,-100.0,91.5536651611328,24.18838026674977,1.0,2.0,10,3.0,20000.0,5.0,0.05
6897,,,greedy,0.1,wiki_fast,1.0,90.24389982223512,-9.756094798808967,122.38174438476562,74.19348953621943,1.0,2.0,20,3.0,20000.0,5.0,0.05
6898,,,durable,5.0,wiki_fast,1.0,90.24389982223512,-9.756094798808967,134.72169494628906,91.7577027268575,1.0,2.0,20,3.0,20000.0,5.0,0.05
6899,,,durable_agg,0.001,wiki_fast,1.0,99.99999403953552,0.0,70.2455062866211,-0.01523572147928322,1.0,2.0,20,3.0,20000.0,5.0,0.05
6900,,,obs,0.001,wiki_fast,1.0,99.99999403953552,0.0,70.14982604980469,-0.15142330741776566,1.0,2.0,20,3.0,20000.0,5.0,0.05
6901,,,random,10.0,wiki_fast,1.0,90.24389982223512,-9.756094798808967,180.7143402099609,157.22187315322526,1.0,2.0,20,3.0,20000.0,10.0,0.05
6902,,,random_greedy,10.0,wiki_fast,1.0,0.0,-100.0,72.40528869628906,3.0589158725377152,1.0,2.0,20,3.0,20000.0,10.0,0.5
6903,,,hc,0.1,wiki_fast,1.0,99.99999403953552,0.0,70.17920684814453,-0.10960380391333252,1.0,2.0,20,3.0,20000.0,10.0,0.05
6904,,,slim,1.0,wiki_fast,1.0,90.24389982223512,-9.756094798808967,82.1941909790039,16.992064610752834,1.0,2.0,20,3.0,20000.0,1.0,0.05
6905,,,zero,0.1,wiki_fast,1.0,99.99999403953552,0.0,70.34613037109375,0.12798874793644477,1.0,2.0,20,3.0,20000.0,5.0,0.05
6906,,,act,5.0,wiki_fast,1.0,80.48779964447021,-19.512195558082794,78.22570037841797,11.343467024707932,1.0,2.0,20,3.0,20000.0,5.0,0.05
6907,,,ig,5.0,wiki_fast,1.0,0.0,-100.0,85.30197143554688,21.415560330307834,1.0,2.0,20,3.0,20000.0,5.0,0.05
6909,,,greedy,1.0,wiki_fast,1.0,0.0,-100.0,357.75732421875,410.8882840223535,1.0,2.0,30,3.0,20000.0,5.0,0.05
6910,,,durable,0.001,wiki_fast,1.0,99.99999403953552,0.0,69.95660400390625,-0.09985273220063764,1.0,2.0,30,3.0,20000.0,5.0,0.05
6911,,,durable_agg,0.01,wiki_fast,1.0,99.99999403953552,0.0,69.97515869140625,-0.07335607702202872,1.0,2.0,30,3.0,20000.0,5.0,0.05
6912,,,obs,0.001,wiki_fast,1.0,99.99999403953552,0.0,69.91513061523438,-0.15907798612782437,1.0,2.0,30,3.0,20000.0,5.0,0.05
6913,,,random,10.0,wiki_fast,1.0,39.02438879013061,-60.975608883834425,138.47079467773438,97.74048465563664,1.0,2.0,30,3.0,20000.0,10.0,0.05
6914,,,random_greedy,10.0,wiki_fast,1.0,2.43902429938316,-97.56097555523965,71.89338684082031,2.66593176217901,1.0,2.0,30,3.0,20000.0,20.0,0.5
6915,,,hc,0.1,wiki_fast,1.0,99.99999403953552,0.0,69.9126968383789,-0.16255349311876854,1.0,2.0,30,3.0,20000.0,10.0,0.05
6916,,,slim,0.1,wiki_fast,1.0,99.99999403953552,0.0,69.95660400390625,-0.09985273220063764,1.0,2.0,30,3.0,20000.0,1.0,0.05
6917,,,zero,0.1,wiki_fast,1.0,99.99999403953552,0.0,70.12543487548828,0.14124286091097288,1.0,2.0,30,3.0,20000.0,5.0,0.05
6918,,,act,5.0,wiki_fast,1.0,85.36584973335266,-14.634145178445886,89.0406494140625,27.152741559448003,1.0,2.0,30,3.0,20000.0,5.0,0.05
6919,,,ig,5.0,wiki_fast,1.0,0.0,-100.0,99.69181060791016,42.362922027599886,1.0,2.0,30,3.0,20000.0,5.0,0.05
6921,,,greedy,0.1,wiki_fast,1.0,87.80487775802612,-12.195117008395016,123.7542953491211,78.49677421626683,1.0,2.0,50,3.0,20000.0,5.0,0.05
6922,,,durable,0.001,wiki_fast,1.0,99.99999403953552,0.0,69.29379272460938,-0.05422890849796047,1.0,2.0,50,3.0,20000.0,5.0,0.05
6923,,,durable_agg,0.001,wiki_fast,1.0,99.99999403953552,0.0,69.3072738647461,-0.03478441147768934,1.0,2.0,50,3.0,20000.0,5.0,0.05
6924,,,obs,0.001,wiki_fast,1.0,99.99999403953552,0.0,69.21735382080078,-0.16448041706960537,1.0,2.0,50,3.0,20000.0,5.0,0.05
6925,,,random,10.0,wiki_fast,1.0,90.24389982223512,-9.756094798808967,120.03170776367188,73.12750704161496,1.0,2.0,50,3.0,20000.0,1.0,0.05
6926,,,random_greedy,25.0,wiki_fast,1.0,0.0,-100.0,75.89295959472656,9.46406696565928,1.0,2.0,50,3.0,20000.0,20.0,0.5
6927,,,hc,0.1,wiki_fast,1.0,99.99999403953552,0.0,69.22769927978516,-0.14955866383842956,1.0,2.0,50,3.0,20000.0,10.0,0.05
6928,,,slim,0.1,wiki_fast,1.0,99.99999403953552,0.0,69.29379272460938,-0.05422890849796047,1.0,2.0,50,3.0,20000.0,1.0,0.05
6929,,,zero,0.1,wiki_fast,1.0,99.99999403953552,0.0,69.41511535644531,0.1207605604416839,1.0,2.0,50,3.0,20000.0,5.0,0.05
6930,,,act,0.1,wiki_fast,1.0,99.99999403953552,0.0,69.29379272460938,-0.05422890849796047,1.0,2.0,50,3.0,20000.0,5.0,0.05
6931,,,ig,5.0,wiki_fast,1.0,48.78048598766327,-51.21951110479302,101.1288604736328,45.86302094635606,1.0,2.0,50,3.0,20000.0,5.0,0.05
6933,,,greedy,0.1,wiki_fast,1.0,90.24389982223512,-9.756094798808967,92.77159118652344,48.166825518636855,1.0,4.0,10,3.0,20000.0,5.0,0.05
6934,,,durable,5.0,wiki_fast,1.0,90.24389982223512,-9.756094798808967,144.2050323486328,130.3119046858935,1.0,4.0,10,3.0,20000.0,5.0,0.05
6935,,,durable_agg,5.0,wiki_fast,1.0,95.12194991111757,-4.87804441917206,485.3044738769531,675.0866659144451,1.0,4.0,10,3.0,20000.0,5.0,0.05
6936,,,obs,5.0,wiki_fast,1.0,97.56097197532654,-2.439022209586037,93.84588623046876,49.88259738689933,1.0,4.0,10,3.0,20000.0,5.0,0.05
6937,,,random,5.0,wiki_fast,1.0,0.0,-100.0,98.55215454101562,57.39904532849702,1.0,4.0,10,3.0,20000.0,10.0,0.05
6938,,,random_greedy,10.0,wiki_fast,1.0,2.43902429938316,-97.56097555523965,63.30803680419922,1.110164470886467,1.0,4.0,10,3.0,20000.0,10.0,0.5
6939,,,hc,5.0,wiki_fast,1.0,97.56097197532654,-2.439022209586037,74.39276885986328,18.813747425611098,1.0,4.0,10,3.0,20000.0,10.0,0.05
6940,,,slim,5.0,wiki_fast,1.0,90.24389982223512,-9.756094798808967,84.12191772460938,34.352309218621336,1.0,4.0,10,3.0,20000.0,1.0,0.05
6941,,,zero,0.1,wiki_fast,1.0,99.99999403953552,0.0,62.31863021850586,-0.4700308353972717,1.0,4.0,10,3.0,20000.0,5.0,0.05
6942,,,act,5.0,wiki_fast,1.0,70.7317054271698,-29.26829035689177,69.02593231201172,10.242296573013459,1.0,4.0,10,3.0,20000.0,5.0,0.05
6943,,,ig,5.0,wiki_fast,1.0,2.43902429938316,-97.56097555523965,75.03469848632812,19.838982346594936,1.0,4.0,10,3.0,20000.0,5.0,0.05
6945,,,greedy,0.1,wiki_fast,1.0,90.24389982223512,-9.756094798808967,95.21261596679688,56.589157402637035,1.0,4.0,20,3.0,20000.0,5.0,0.05
6946,,,durable,1.0,wiki_fast,1.0,90.24389982223512,-9.756094798808967,74.08222961425781,21.837571586634102,1.0,4.0,20,3.0,20000.0,5.0,0.05
6947,,,durable_agg,5.0,wiki_fast,1.0,90.24389982223512,-9.756094798808967,384.0137939453125,531.5591249573072,1.0,4.0,20,3.0,20000.0,5.0,0.05
6948,,,obs,0.001,wiki_fast,1.0,99.99999403953552,0.0,60.77851867675781,-0.04205922571374581,1.0,4.0,20,3.0,20000.0,5.0,0.05
6949,,,random,10.0,wiki_fast,1.0,2.43902429938316,-97.56097555523965,259.9791564941406,327.5685175151831,1.0,4.0,20,3.0,20000.0,10.0,0.05
6950,,,random_greedy,25.0,wiki_fast,1.0,0.0,-100.0,67.18646240234375,10.496612550964816,1.0,4.0,20,3.0,20000.0,10.0,0.5
6951,,,hc,0.1,wiki_fast,1.0,99.99999403953552,0.0,60.64342498779297,-0.26423783839671033,1.0,4.0,20,3.0,20000.0,1.0,0.05
6952,,,slim,0.1,wiki_fast,1.0,99.99999403953552,0.0,60.69563293457031,-0.17837528423228236,1.0,4.0,20,3.0,20000.0,20.0,0.05
6953,,,zero,0.1,wiki_fast,1.0,99.99999403953552,0.0,60.54149627685547,-0.4318724611698738,1.0,4.0,20,3.0,20000.0,5.0,0.05
6954,,,act,5.0,wiki_fast,1.0,78.04877758026123,-21.95121776766883,69.45488739013672,14.22732359028191,1.0,4.0,20,3.0,20000.0,5.0,0.05
6955,,,ig,5.0,wiki_fast,1.0,4.87804859876632,-95.1219511104793,78.39057922363281,28.923195989216175,1.0,4.0,20,3.0,20000.0,5.0,0.05
6957,,,greedy,1.0,wiki_fast,1.0,0.0,-100.0,268.4716491699219,343.1146668909789,1.0,4.0,30,3.0,20000.0,5.0,0.05
6958,,,durable,1.0,wiki_fast,1.0,87.80487775802612,-12.195117008395016,78.44673919677734,29.476988782016672,1.0,4.0,30,3.0,20000.0,5.0,0.05
6959,,,durable_agg,5.0,wiki_fast,1.0,41.46341383457184,-58.53658369401596,1196.0130615234375,1874.0294030778166,1.0,4.0,30,3.0,20000.0,5.0,0.05
6960,,,obs,0.001,wiki_fast,1.0,99.99999403953552,0.0,60.524513244628906,-0.10379267958447418,1.0,4.0,30,3.0,20000.0,5.0,0.05
6961,,,random,25.0,wiki_fast,1.0,19.5121943950653,-80.4878044419172,403.8294677734375,566.5238606998353,1.0,4.0,30,3.0,20000.0,1.0,0.05
6962,,,random_greedy,10.0,wiki_fast,1.0,0.0,-100.0,63.40045928955078,4.642979941033669,1.0,4.0,30,3.0,20000.0,20.0,0.5
6963,,,hc,0.1,wiki_fast,1.0,99.99999403953552,0.0,60.38010025024414,-0.3421475155583558,1.0,4.0,30,3.0,20000.0,20.0,0.05
6964,,,slim,0.1,wiki_fast,1.0,99.99999403953552,0.0,60.4566764831543,-0.21575781279956088,1.0,4.0,30,3.0,20000.0,20.0,0.05
6965,,,zero,0.1,wiki_fast,1.0,99.99999403953552,0.0,60.322261810302734,-0.4376103367812735,1.0,4.0,30,3.0,20000.0,5.0,0.05
6966,,,act,5.0,wiki_fast,1.0,85.36584973335266,-14.634145178445886,69.4721450805664,14.664347318449856,1.0,4.0,30,3.0,20000.0,5.0,0.05
6967,,,ig,5.0,wiki_fast,1.0,0.0,-100.0,73.12788391113281,20.69817435067243,1.0,4.0,30,3.0,20000.0,5.0,0.05
6969,,,greedy,0.1,wiki_fast,1.0,85.36584973335266,-14.634145178445886,95.6969757080078,59.119544526555615,1.0,4.0,50,3.0,20000.0,5.0,0.05
6970,,,durable,5.0,wiki_fast,1.0,80.48779964447021,-19.512195558082794,165.877197265625,175.81126656272403,1.0,4.0,50,3.0,20000.0,5.0,0.05
6971,,,durable_agg,5.0,wiki_fast,1.0,97.56097197532654,-2.439022209586037,953.9230346679688,1486.1295267354567,1.0,4.0,50,3.0,20000.0,5.0,0.05
6972,,,obs,0.001,wiki_fast,1.0,99.99999403953552,0.0,60.0992317199707,-0.07038041770168992,1.0,4.0,50,3.0,20000.0,5.0,0.05
6973,,,random,5.0,wiki_fast,1.0,90.24389982223512,-9.756094798808967,122.93638610839844,104.41170286295944,1.0,4.0,50,3.0,20000.0,20.0,0.05
6974,,,random_greedy,10.0,wiki_fast,1.0,0.0,-100.0,63.30949401855469,5.267463030142114,1.0,4.0,50,3.0,20000.0,20.0,0.5
6975,,,hc,0.1,wiki_fast,1.0,99.99999403953552,0.0,59.94541549682617,-0.3261373753952318,1.0,4.0,50,3.0,20000.0,20.0,0.05
6976,,,slim,0.1,wiki_fast,1.0,99.99999403953552,0.0,60.03557586669922,-0.17622378740141048,1.0,4.0,50,3.0,20000.0,20.0,0.05
6977,,,zero,0.1,wiki_fast,1.0,99.99999403953552,0.0,59.86425018310547,-0.46109449034105515,1.0,4.0,50,3.0,20000.0,5.0,0.05
6978,,,act,5.0,wiki_fast,1.0,0.0,-100.0,65.11749267578125,8.273701427061917,1.0,4.0,50,3.0,20000.0,5.0,0.05
6979,,,ig,5.0,wiki_fast,1.0,0.0,-100.0,70.43277740478516,17.11165768273997,1.0,4.0,50,3.0,20000.0,5.0,0.05
6981,,,greedy,0.001,wiki_fast,1.0,99.99999403953552,7.894736165154984,59.1226921081543,5.797985500326125,1.0,8.0,10,3.0,20000.0,5.0,0.05
6982,,,durable,0.1,wiki_fast,1.0,87.80487775802612,-5.26315315608476,57.477317810058594,2.8536458580429978,1.0,8.0,10,3.0,20000.0,5.0,0.05
6983,,,durable_agg,0.001,wiki_fast,1.0,99.99999403953552,7.894736165154984,56.10042953491211,0.38975254440572055,1.0,8.0,10,3.0,20000.0,5.0,0.05
6984,,,obs,1.0,wiki_fast,1.0,99.99999403953552,7.894736165154984,58.189212799072266,4.127556991650452,1.0,8.0,10,3.0,20000.0,5.0,0.05
6985,,,random,1.0,wiki_fast,1.0,2.43902429938316,-97.36842101032218,65.29669189453125,16.84614174265724,1.0,8.0,10,3.0,20000.0,20.0,0.05
6986,,,random_greedy,5.0,wiki_fast,1.0,2.43902429938316,-97.36842101032218,56.20423889160156,0.575515750075345,1.0,8.0,10,3.0,20000.0,1.0,0.5
6987,,,hc,5.0,wiki_fast,1.0,65.85365533828735,-28.947368082577473,60.50407791137695,8.269926982834328,1.0,8.0,10,3.0,20000.0,1.0,0.05
6988,,,slim,1.0,wiki_fast,1.0,80.48779964447021,-13.157895752267535,59.663330078125,6.76543820026834,1.0,8.0,10,3.0,20000.0,10.0,0.05
6989,,,zero,1.0,wiki_fast,1.0,95.12194991111757,2.631583009070224,57.301979064941406,2.539883318617039,1.0,8.0,10,3.0,20000.0,5.0,0.05
6990,,,act,5.0,wiki_fast,1.0,36.58536374568939,-60.52631595871125,61.066654205322266,9.276637544673651,1.0,8.0,10,3.0,20000.0,5.0,0.05
6991,,,ig,5.0,wiki_fast,1.0,0.0,-100.0,75.92716979980469,35.8690093960153,1.0,8.0,10,3.0,20000.0,5.0,0.05
6993,,,greedy,0.001,wiki_fast,1.0,87.80487775802612,-2.7027002035743695,58.38806915283203,6.578295215978986,1.0,8.0,20,3.0,20000.0,5.0,0.05
6994,,,durable,0.1,wiki_fast,1.0,82.92682766914368,-8.108107215562283,57.93343353271485,5.74842894296149,1.0,8.0,20,3.0,20000.0,5.0,0.05
6995,,,durable_agg,0.001,wiki_fast,1.0,97.56097197532654,8.108107215562253,55.0418701171875,0.4703318281359213,1.0,8.0,20,3.0,20000.0,5.0,0.05
6996,,,obs,1.0,wiki_fast,1.0,95.12194991111757,5.405407011987914,57.28952026367188,4.573065902578796,1.0,8.0,20,3.0,20000.0,5.0,0.05
6997,,,random,1.0,wiki_fast,1.0,0.0,-100.0,61.39062881469727,12.05899863174423,1.0,8.0,20,3.0,20000.0,20.0,0.05
6998,,,random_greedy,10.0,wiki_fast,1.0,2.43902429938316,-97.29729731961095,55.75560760498047,1.7731480675563098,1.0,8.0,20,3.0,20000.0,20.0,0.5
6999,,,hc,1.0,wiki_fast,1.0,41.46341383457184,-54.05405360778115,71.169189453125,29.9082328611168,1.0,8.0,20,3.0,20000.0,20.0,0.05
7000,,,slim,5.0,wiki_fast,1.0,43.90243887901306,-51.35135010178719,69.66753387451172,27.16719528456585,1.0,8.0,20,3.0,20000.0,20.0,0.05
7001,,,zero,1.0,wiki_fast,1.0,99.99999403953552,10.810807419136607,61.0410041809082,11.420813502908835,1.0,8.0,20,3.0,20000.0,5.0,0.05
7002,,,act,5.0,wiki_fast,1.0,2.43902429938316,-97.29729731961095,61.84505844116211,12.888488895542535,1.0,8.0,20,3.0,20000.0,5.0,0.05
7003,,,ig,1.0,wiki_fast,1.0,19.5121943950653,-78.37837855688757,65.15335083007812,18.927259623921135,1.0,8.0,20,3.0,20000.0,5.0,0.05
7005,,,greedy,0.01,wiki_fast,1.0,73.17072749137878,-3.2258112832485573,63.83818054199219,17.433110379627596,1.0,8.0,30,3.0,20000.0,5.0,0.05
7006,,,durable,0.01,wiki_fast,1.0,34.14633870124817,-54.83871298327533,54.983009338378906,1.1436377073858222,1.0,8.0,30,3.0,20000.0,5.0,0.05
7007,,,durable_agg,0.001,wiki_fast,1.0,85.36584973335266,12.903221483409185,54.58842086791992,0.4177750494509242,1.0,8.0,30,3.0,20000.0,5.0,0.05
7008,,,obs,0.01,wiki_fast,1.0,73.17072749137878,-3.2258112832485573,54.37168502807617,0.019080042990796388,1.0,8.0,30,3.0,20000.0,5.0,0.05
7009,,,random,1.0,wiki_fast,1.0,2.43902429938316,-96.77419364374833,61.60133361816406,13.318333149480033,1.0,8.0,30,3.0,20000.0,20.0,0.05
7010,,,random_greedy,10.0,wiki_fast,1.0,0.0,-100.0,55.17916870117188,1.5044813891338058,1.0,8.0,30,3.0,20000.0,10.0,0.5
7011,,,hc,5.0,wiki_fast,1.0,19.5121943950653,-74.19354914998662,72.74505615234375,33.81769555745865,1.0,8.0,30,3.0,20000.0,10.0,0.05
7012,,,slim,5.0,wiki_fast,1.0,17.073169350624077,-77.41935649163767,60.63157272338867,11.534415794205561,1.0,8.0,30,3.0,20000.0,20.0,0.05
7013,,,zero,1.0,wiki_fast,1.0,82.92682766914368,9.677418083355644,56.15064239501953,3.291549512816821,1.0,8.0,30,3.0,20000.0,5.0,0.05
7014,,,act,5.0,wiki_fast,1.0,29.26829159259796,-61.29032372497992,59.54121780395508,9.528660484143284,1.0,8.0,30,3.0,20000.0,5.0,0.05
7015,,,ig,1.0,wiki_fast,1.0,14.63414579629898,-80.64516186248996,62.2620849609375,14.533813990422225,1.0,8.0,30,3.0,20000.0,5.0,0.05
7017,,,greedy,0.1,wiki_fast,1.0,90.24389982223512,-9.756094798808967,86.53791809082031,61.331496052016604,1.0,8.0,50,3.0,20000.0,5.0,0.05
7018,,,durable,1.0,wiki_fast,1.0,92.68292188644408,-7.317072589222957,70.69429016113281,31.79443006776871,1.0,8.0,50,3.0,20000.0,5.0,0.05
7019,,,durable_agg,1.0,wiki_fast,1.0,90.24389982223512,-9.756094798808967,643.3274536132812,1099.346862422088,1.0,8.0,50,3.0,20000.0,5.0,0.05
7020,,,obs,5.0,wiki_fast,1.0,80.48779964447021,-19.512195558082794,84.39215850830078,57.331184844477306,1.0,8.0,50,3.0,20000.0,5.0,0.05
7021,,,random,1.0,wiki_fast,1.0,29.26829159259796,-70.73170666287581,58.730918884277344,9.491275236897494,1.0,8.0,50,3.0,20000.0,20.0,0.05
7022,,,random_greedy,10.0,wiki_fast,1.0,2.43902429938316,-97.56097555523965,54.58728790283203,1.7663588063626297,1.0,8.0,50,3.0,20000.0,20.0,0.5
7023,,,hc,0.1,wiki_fast,1.0,99.99999403953552,0.0,53.59210205078125,-0.08895301420431999,1.0,8.0,50,3.0,20000.0,1.0,0.05
7024,,,slim,1.0,wiki_fast,1.0,90.24389982223512,-9.756094798808967,59.1559944152832,10.283737926840057,1.0,8.0,50,3.0,20000.0,1.0,0.05
7025,,,zero,1.0,wiki_fast,1.0,87.80487775802612,-12.195117008395016,57.93088912963867,7.999790347388972,1.0,8.0,50,3.0,20000.0,5.0,0.05
7026,,,act,5.0,wiki_fast,1.0,60.97560524940491,-39.02439111616559,66.65817260742188,24.269949498469423,1.0,8.0,50,3.0,20000.0,5.0,0.05
7027,,,ig,5.0,wiki_fast,1.0,0.0,-100.0,74.52279663085938,38.93186403928611,1.0,8.0,50,3.0,20000.0,5.0,0.05
7029,,,greedy,0.001,wiki_fast,1.0,99.99999403953552,2.499997708946381,52.0113525390625,2.7983822434617736,1.0,16.0,10,3.0,20000.0,5.0,0.05
7030,,,durable,1.0,wiki_fast,1.0,58.53658318519592,-40.0,61.3637580871582,21.283042101267963,1.0,16.0,10,3.0,20000.0,5.0,0.05
7031,,,durable_agg,0.001,wiki_fast,1.0,99.99999403953552,2.499997708946381,50.89043426513672,0.5829315858353867,1.0,16.0,10,3.0,20000.0,5.0,0.05
7032,,,obs,0.001,wiki_fast,1.0,97.56097197532654,0.0,50.74029159545898,0.2861805344760811,1.0,16.0,10,3.0,20000.0,5.0,0.05
7033,,,random,1.0,wiki_fast,1.0,0.0,-100.0,54.53824996948242,7.792695124428254,1.0,16.0,10,3.0,20000.0,20.0,0.05
7034,,,random_greedy,10.0,wiki_fast,1.0,0.0,-100.0,50.138065338134766,-0.9040958566438865,1.0,16.0,10,3.0,20000.0,10.0,0.5
7035,,,hc,1.0,wiki_fast,1.0,92.68292188644408,-5.000001527369093,54.01325225830078,6.755057901853429,1.0,16.0,10,3.0,20000.0,10.0,0.05
7036,,,slim,5.0,wiki_fast,1.0,90.24389982223512,-7.499999236315446,54.27442932128906,7.271264042313432,1.0,16.0,10,3.0,20000.0,10.0,0.05
7037,,,zero,1.0,wiki_fast,1.0,99.99999403953552,2.499997708946381,54.31854248046875,7.358451957603934,1.0,16.0,10,3.0,20000.0,5.0,0.05
7038,,,act,5.0,wiki_fast,1.0,60.97560524940491,-37.50000229105362,56.992958068847656,12.644328646266624,1.0,16.0,10,3.0,20000.0,5.0,0.05
7040,,,greedy,0.1,wiki_fast,1.0,90.24389982223512,-9.756094798808967,66.54497528076172,35.59932220417186,1.0,16.0,20,3.0,20000.0,5.0,0.05
7041,,,durable,5.0,wiki_fast,1.0,53.65853309631348,-46.34146370538853,313.5503234863281,538.9244441411151,1.0,16.0,20,3.0,20000.0,5.0,0.05
7042,,,durable_agg,1.0,wiki_fast,1.0,90.24389982223512,-9.756094798808967,279.23223876953125,468.99416003913353,1.0,16.0,20,3.0,20000.0,5.0,0.05
7043,,,obs,0.001,wiki_fast,1.0,99.99999403953552,0.0,49.213993072509766,0.2838167034742604,1.0,16.0,20,3.0,20000.0,5.0,0.05
7044,,,random,5.0,wiki_fast,1.0,2.43902429938316,-97.56097555523965,66.36785125732422,35.23839491517872,1.0,16.0,20,3.0,20000.0,20.0,0.05
7045,,,random_greedy,25.0,wiki_fast,1.0,0.0,-100.0,51.089630126953125,4.1058199758547325,1.0,16.0,20,3.0,20000.0,10.0,0.7
7046,,,hc,5.0,wiki_fast,1.0,70.7317054271698,-29.26829035689177,66.83190155029297,36.18399456308184,1.0,16.0,20,3.0,20000.0,10.0,0.05
7047,,,slim,0.1,wiki_fast,1.0,99.99999403953552,0.0,49.13175201416016,0.1162333251273782,1.0,16.0,20,3.0,20000.0,20.0,0.05
7048,,,zero,0.1,wiki_fast,1.0,99.99999403953552,0.0,49.16258239746094,0.17905668724061663,1.0,16.0,20,3.0,20000.0,5.0,0.05
7049,,,act,0.1,wiki_fast,1.0,99.99999403953552,0.0,49.17782974243164,0.21012634553889326,1.0,16.0,20,3.0,20000.0,5.0,0.05
7051,,,greedy,0.1,wiki_fast,1.0,90.24389982223512,-9.756094798808967,67.61406707763672,38.79831067303072,1.0,16.0,30,3.0,20000.0,5.0,0.05
7052,,,durable,1.0,wiki_fast,1.0,97.56097197532654,-2.439022209586037,85.59453582763672,75.70865781637919,1.0,16.0,30,3.0,20000.0,5.0,0.05
7053,,,durable_agg,5.0,wiki_fast,1.0,2.43902429938316,-97.56097555523965,2859.99560546875,5771.005483452853,1.0,16.0,30,3.0,20000.0,5.0,0.05
7054,,,obs,0.001,wiki_fast,1.0,99.99999403953552,0.0,48.8626708984375,0.3054019496860468,1.0,16.0,30,3.0,20000.0,5.0,0.05
7055,,,random,5.0,wiki_fast,1.0,0.0,-100.0,70.82392883300781,45.38752218471086,1.0,16.0,30,3.0,20000.0,20.0,0.05
7056,,,random_greedy,10.0,wiki_fast,1.0,0.0,-100.0,49.42409896850586,1.4579027687897375,1.0,16.0,30,3.0,20000.0,10.0,0.5
7057,,,hc,5.0,wiki_fast,1.0,31.707316637039177,-68.29268147305736,61.83470153808594,26.934415949311422,1.0,16.0,30,3.0,20000.0,1.0,0.05
7058,,,slim,5.0,wiki_fast,1.0,51.21951103210449,-48.78048591497456,60.19496536254883,23.568361798883263,1.0,16.0,30,3.0,20000.0,20.0,0.05
7059,,,zero,0.1,wiki_fast,1.0,99.99999403953552,0.0,48.79404830932617,0.16453334268855202,1.0,16.0,30,3.0,20000.0,5.0,0.05
7060,,,act,5.0,wiki_fast,1.0,75.60975551605225,-24.390239977254865,56.85750198364258,16.71720938420317,1.0,16.0,30,3.0,20000.0,5.0,0.05
